intervention_id,partner_id,intervention_type,intervention_date,outcome,uplift_signal,outcome_recorded_at,created_at
10f95e49-1213-40f5-b8de-03ed79d9f604,P19290,email,2025-12-04T04:12:19.729866,Churned,0.078,2026-01-03T04:12:19.729866,2026-02-07T04:12:19.729873
6d309cbb-c1c5-487b-8b59-64749ac17b0f,P19290,email,2025-12-08T04:12:19.729903,Retained,-0.118,2026-01-07T04:12:19.729903,2026-02-07T04:12:19.729911
60d48f3e-cac4-4bf2-ae5a-d8d278d60b33,P19290,none,2025-11-12T04:12:19.729941,Retained,-0.206,2025-12-12T04:12:19.729941,2026-02-07T04:12:19.729948
465490e9-0256-4f4e-8084-b219bc30f790,P19291,email,2025-12-25T04:12:19.729994,Retained,-0.215,2026-01-24T04:12:19.729994,2026-02-07T04:12:19.730001
63c920a9-5487-4444-a4e0-9f3088eaebb7,P19291,email,2025-12-30T04:12:19.730032,Retained,0.033,2026-01-29T04:12:19.730032,2026-02-07T04:12:19.730039
01da7fd5-6cff-4718-af02-7ab76388d86c,P19292,call,2025-12-16T04:12:19.730083,Retained,-0.245,2026-01-15T04:12:19.730083,2026-02-07T04:12:19.730090
fdeee191-2d6c-40ca-bebd-b0250708496d,P19292,none,2025-11-22T04:12:19.730120,Retained,-0.073,2025-12-22T04:12:19.730120,2026-02-07T04:12:19.730127
c985e39c-4e29-4965-9686-22ccf3bfbc61,P19293,email,2025-11-11T04:12:19.730171,Churned,-0.068,2025-12-11T04:12:19.730171,2026-02-07T04:12:19.730178
4748b08f-9d85-4aa2-bfd9-421016e12b4f,P19293,call,2025-12-21T04:12:19.730209,Retained,-0.31,2026-01-20T04:12:19.730209,2026-02-07T04:12:19.730216
5f808c7a-4663-483f-96be-886d93302170,P19293,email,2025-12-12T04:12:19.730250,Churned,0.158,2026-01-11T04:12:19.730250,2026-02-07T04:12:19.730257
ca99a852-b8f4-4cf0-980c-48b12e5679ec,P19294,email,2025-12-06T04:12:19.730301,Retained,-0.069,2026-01-05T04:12:19.730301,2026-02-07T04:12:19.730308
0ea6261c-5da6-4170-80fc-a12c1ce9f2d0,P19294,email,2026-01-04T04:12:19.730339,Retained,0.067,2026-02-03T04:12:19.730339,2026-02-07T04:12:19.730347
050b2f8d-4a65-404c-b537-56efe6228ebe,P19294,email,2025-12-13T04:12:19.730377,Retained,-0.164,2026-01-12T04:12:19.730377,2026-02-07T04:12:19.730384
0741c5e0-aa1a-49fc-a493-c1eb63c03eb1,P19295,none,2025-11-21T04:12:19.730428,Retained,-0.189,2025-12-21T04:12:19.730428,2026-02-07T04:12:19.730435
f7381da8-aa42-45bd-8c4c-0fa2eb2c210d,P19296,none,2025-11-27T04:12:19.730479,Retained,-0.271,2025-12-27T04:12:19.730479,2026-02-07T04:12:19.730486
d7064a5f-4102-433d-b0e9-81e4a0b2bb28,P19296,none,2025-12-09T04:12:19.730517,Churned,-0.1,2026-01-08T04:12:19.730517,2026-02-07T04:12:19.730524
e36827d7-6cfe-4e80-b2a0-fa51940fbd28,P19297,email,2025-12-24T04:12:19.730568,Retained,-0.177,2026-01-23T04:12:19.730568,2026-02-07T04:12:19.730575
cd590e80-e387-44e5-8ae3-40457d255431,P19298,none,2025-12-02T04:12:19.730618,Retained,0.2,2026-01-01T04:12:19.730618,2026-02-07T04:12:19.730625
a0285ed6-85f9-4523-a369-c580e2e6ffb3,P19298,email,2025-11-13T04:12:19.730657,Retained,-0.147,2025-12-13T04:12:19.730657,2026-02-07T04:12:19.730664
b1289d9e-7ee0-4c73-9c1e-f6fe360e3eb5,P19299,email,2025-11-11T04:12:19.730708,Retained,0.096,2025-12-11T04:12:19.730708,2026-02-07T04:12:19.730715
1b4526e3-66a9-41cf-976e-2b0105f88168,P19299,none,2025-12-14T04:12:19.730747,Retained,-0.034,2026-01-13T04:12:19.730747,2026-02-07T04:12:19.730754
b46a68c4-ef69-49d5-82e3-36117febce90,P19300,email,2025-12-20T04:12:19.730801,Retained,-0.148,2026-01-19T04:12:19.730801,2026-02-07T04:12:19.730808
f4ce99c9-ebbd-49c8-bf44-3d7ca2be9f6b,P19300,none,2025-12-06T04:12:19.730840,Retained,0.041,2026-01-05T04:12:19.730840,2026-02-07T04:12:19.730847
d48621c6-ed75-42d8-8428-46b1f5cef195,P19301,email,2025-11-25T04:12:19.730891,Retained,-0.008,2025-12-25T04:12:19.730891,2026-02-07T04:12:19.730898
37ae266c-263b-4e7d-9b1d-f8abeded7a70,P19302,none,2025-11-19T04:12:19.730950,Retained,-0.05,2025-12-19T04:12:19.730950,2026-02-07T04:12:19.730957
c2a1e91c-d18a-4867-bc66-ff8dc41b8580,P19302,email,2025-11-11T04:12:19.730990,Retained,-0.193,2025-12-11T04:12:19.730990,2026-02-07T04:12:19.730997
38900af5-7e29-4abe-87e3-4dd0f93b3333,P19302,email,2025-12-12T04:12:19.731033,Retained,-0.112,2026-01-11T04:12:19.731033,2026-02-07T04:12:19.731041
1cdab9c1-6b54-4862-9d57-81b6e84aff3e,P19303,none,2025-12-03T04:12:19.731086,Retained,-0.147,2026-01-02T04:12:19.731086,2026-02-07T04:12:19.731093
b9cc3cb8-88ca-4cf9-8623-23d8bea4ca8c,P19303,email,2025-12-28T04:12:19.731123,Retained,0.08,2026-01-27T04:12:19.731123,2026-02-07T04:12:19.731131
70c193d4-1464-406a-a96e-da80eae784f4,P19304,call,2025-12-05T04:12:19.731177,Retained,-0.055,2026-01-04T04:12:19.731177,2026-02-07T04:12:19.731185
d29d402d-0bbd-449e-8cb2-1599cea626b8,P19304,email,2025-11-15T04:12:19.731220,Retained,-0.003,2025-12-15T04:12:19.731220,2026-02-07T04:12:19.731227
be907d02-a064-4f7b-918a-7d7f4a53a855,P19305,email,2025-12-31T04:12:19.731271,Retained,-0.239,2026-01-30T04:12:19.731271,2026-02-07T04:12:19.731279
1d1616e7-18e5-4a84-9f00-208c491437fc,P19306,email,2025-11-19T04:12:19.731323,Retained,-0.015,2025-12-19T04:12:19.731323,2026-02-07T04:12:19.731330
b792b85e-b8e1-47e1-8a35-1edb0e9e13db,P19306,none,2025-12-01T04:12:19.731360,Churned,0.173,2025-12-31T04:12:19.731360,2026-02-07T04:12:19.731368
37513c4f-2c88-487f-9e98-efd2becfdff6,P19306,call,2025-12-30T04:12:19.731399,Retained,0.175,2026-01-29T04:12:19.731399,2026-02-07T04:12:19.731406
1b6beca6-a02d-4cc0-945f-992cede6ebec,P19307,none,2026-01-03T04:12:19.731451,Retained,-0.139,2026-02-02T04:12:19.731451,2026-02-07T04:12:19.731458
e00d37c3-4ac9-4c40-a3f5-2e35c7f53544,P19307,none,2025-12-14T04:12:19.731491,Retained,-0.057,2026-01-13T04:12:19.731491,2026-02-07T04:12:19.731498
7a4fd227-fe3c-4d51-aa2d-9899c1c365f5,P19307,email,2025-12-13T04:12:19.731530,Retained,-0.353,2026-01-12T04:12:19.731530,2026-02-07T04:12:19.731537
6dba3570-098c-4e34-a173-97d9dd6a39d6,P19308,email,2025-11-14T04:12:19.731581,Retained,-0.118,2025-12-14T04:12:19.731581,2026-02-07T04:12:19.731588
c6e9e581-eb8d-43a1-a574-806968b655ba,P19308,none,2025-11-24T04:12:19.731620,Retained,-0.342,2025-12-24T04:12:19.731620,2026-02-07T04:12:19.731627
bce4b14c-a7f5-4ad7-80d3-6bd321839f0b,P19308,none,2026-01-02T04:12:19.731658,Churned,0.053,2026-02-01T04:12:19.731658,2026-02-07T04:12:19.731665
cb862d65-f36f-4dcb-8bd4-56ac5c4562a3,P19309,email,2025-11-19T04:12:19.731711,Retained,-0.048,2025-12-19T04:12:19.731711,2026-02-07T04:12:19.731718
4c23496b-4e77-4bdb-b976-d12a710557c3,P19310,call,2025-11-20T04:12:19.731766,Retained,0.1,2025-12-20T04:12:19.731766,2026-02-07T04:12:19.731773
347823b9-030d-432e-ae15-4751540a8546,P19311,call,2025-12-30T04:12:19.731823,Retained,-0.186,2026-01-29T04:12:19.731823,2026-02-07T04:12:19.731830
f73bc2f2-7f41-43ef-8cdd-4cb65f81d1c7,P19312,none,2025-12-06T04:12:19.731876,Retained,-0.096,2026-01-05T04:12:19.731876,2026-02-07T04:12:19.731884
621c0567-529a-4129-b6b6-eae6026f7c8e,P19313,none,2025-11-12T04:12:19.731930,Retained,0.07,2025-12-12T04:12:19.731930,2026-02-07T04:12:19.731937
4b00bcfc-ecf2-4c8d-a7fb-b5cc2e11c350,P19314,none,2025-12-25T04:12:19.731981,Retained,-0.154,2026-01-24T04:12:19.731981,2026-02-07T04:12:19.731988
cd0128ce-65a5-48b4-b99f-7a0a6582e51e,P19314,email,2025-11-23T04:12:19.732021,Retained,-0.177,2025-12-23T04:12:19.732021,2026-02-07T04:12:19.732028
ae512e6c-7a51-4e04-b048-a2e6b2a73f91,P19314,none,2025-11-09T04:12:19.732061,Retained,0.14,2025-12-09T04:12:19.732061,2026-02-07T04:12:19.732068
6d1dd25c-e4e3-4ca2-9933-cc87bd7a5b23,P19315,call,2025-12-06T04:12:19.732113,Retained,0.2,2026-01-05T04:12:19.732113,2026-02-07T04:12:19.732120
da612f09-c927-4d3a-bec3-e017336b7d2f,P19315,email,2025-11-15T04:12:19.732152,Retained,0.164,2025-12-15T04:12:19.732152,2026-02-07T04:12:19.732159
c3dafa5e-8306-4005-a390-91bc468e1d2c,P19315,email,2025-12-12T04:12:19.732190,Retained,0.146,2026-01-11T04:12:19.732190,2026-02-07T04:12:19.732197
77a503b2-daa9-4051-b9c2-698b4b48ef5f,P19316,none,2025-12-24T04:12:19.732241,Retained,0.2,2026-01-23T04:12:19.732241,2026-02-07T04:12:19.732248
139abcfd-2cd7-4ab5-b214-7f5ff2b69dfa,P19317,call,2025-12-06T04:12:19.732295,Retained,-0.03,2026-01-05T04:12:19.732295,2026-02-07T04:12:19.732303
5fcb44f3-7226-4cf4-9911-e06194b8ebad,P19317,email,2025-12-18T04:12:19.732338,Churned,0.169,2026-01-17T04:12:19.732338,2026-02-07T04:12:19.732345
f894a4e1-f4c1-40d6-983a-bfa4113b14d5,P19317,email,2025-11-19T04:12:19.732376,Retained,-0.181,2025-12-19T04:12:19.732376,2026-02-07T04:12:19.732383
d2bab583-c56c-4cf8-a500-7b1e77946c98,P19318,email,2025-11-10T04:12:19.732429,Retained,-0.122,2025-12-10T04:12:19.732429,2026-02-07T04:12:19.732437
322fc37a-76d9-4d59-bdfd-068daee96861,P19318,none,2025-11-21T04:12:19.732467,Retained,0.122,2025-12-21T04:12:19.732467,2026-02-07T04:12:19.732475
f59eb53f-2a53-4603-9f5f-03cdd36191f2,P19318,none,2025-12-31T04:12:19.732506,Retained,-0.018,2026-01-30T04:12:19.732506,2026-02-07T04:12:19.732513
fa083fdb-a0b6-4d22-bd30-ea66bdc31e04,P19319,email,2025-12-24T04:12:19.732558,Churned,-0.122,2026-01-23T04:12:19.732558,2026-02-07T04:12:19.732565
d9cb14d9-db39-4e5a-a9cc-3fbee7446bbe,P19319,email,2025-11-15T04:12:19.732596,Churned,0.112,2025-12-15T04:12:19.732596,2026-02-07T04:12:19.732603
e6d3247e-8647-4d3c-8d55-fe25bb29a537,P19319,call,2025-12-06T04:12:19.732633,Churned,-0.127,2026-01-05T04:12:19.732633,2026-02-07T04:12:19.732640
98989b38-7fd8-42dc-8424-b4797c07fa4a,P19320,email,2025-11-24T04:12:19.732686,Retained,0.076,2025-12-24T04:12:19.732686,2026-02-07T04:12:19.732693
1c15da93-004f-4387-af83-004983bba29d,P19320,none,2025-12-31T04:12:19.732723,Retained,-0.024,2026-01-30T04:12:19.732723,2026-02-07T04:12:19.732730
65b6cb28-29e7-4af2-a869-34913d065edc,P19321,none,2025-11-29T04:12:19.732776,Retained,-0.096,2025-12-29T04:12:19.732776,2026-02-07T04:12:19.732784
9b814f9c-9a30-49f3-a45c-d804a2129ac9,P19322,email,2025-12-20T04:12:19.732832,Retained,-0.049,2026-01-19T04:12:19.732832,2026-02-07T04:12:19.732840
74cf8380-6555-405b-9104-0f04199c1dbb,P19322,none,2026-01-02T04:12:19.732870,Retained,-0.08,2026-02-01T04:12:19.732870,2026-02-07T04:12:19.732878
57a7957a-ade7-40b9-a2b6-b46eb03ec98c,P19323,none,2025-11-19T04:12:19.732922,Retained,-0.393,2025-12-19T04:12:19.732922,2026-02-07T04:12:19.732929
eb649add-6c83-42c1-937e-9ccac1017b15,P19324,email,2025-12-13T04:12:19.732974,Retained,-0.09,2026-01-12T04:12:19.732974,2026-02-07T04:12:19.732981
48ddbf03-a2a8-436c-95fc-355f3ef43220,P19324,none,2025-12-27T04:12:19.733012,Retained,0.2,2026-01-26T04:12:19.733012,2026-02-07T04:12:19.733019
95eb3d40-dcc6-47c0-bd49-6d45df4c7c24,P19324,email,2025-12-01T04:12:19.733049,Retained,0.046,2025-12-31T04:12:19.733049,2026-02-07T04:12:19.733056
31ee6562-a762-4064-9e8d-aa0257c987dc,P19325,none,2025-12-27T04:12:19.733101,Retained,-0.059,2026-01-26T04:12:19.733101,2026-02-07T04:12:19.733108
e524a42a-16f8-44d5-98e4-95bd3c16f01b,P19325,none,2025-11-16T04:12:19.733139,Retained,-0.385,2025-12-16T04:12:19.733139,2026-02-07T04:12:19.733147
093788fd-71bb-43e2-8b50-69e07e766112,P19326,email,2025-12-20T04:12:19.733190,Retained,0.004,2026-01-19T04:12:19.733190,2026-02-07T04:12:19.733198
61b9f640-14b3-4133-a795-789a89dc0de5,P19326,email,2025-11-26T04:12:19.733228,Retained,-0.088,2025-12-26T04:12:19.733228,2026-02-07T04:12:19.733235
401d8504-7463-4760-a632-7cd47e2e28b5,P19326,email,2025-11-27T04:12:19.733265,Retained,-0.141,2025-12-27T04:12:19.733265,2026-02-07T04:12:19.733272
5a426656-6a4a-4ff2-9689-3cb55eea0f8f,P19327,email,2025-12-20T04:12:19.733317,Retained,-0.027,2026-01-19T04:12:19.733317,2026-02-07T04:12:19.733324
bda3f933-cf18-4ff7-9163-59270836c1dd,P19327,none,2025-11-18T04:12:19.733356,Retained,0.027,2025-12-18T04:12:19.733356,2026-02-07T04:12:19.733363
72444169-010c-4a70-8448-6b51cdaf5e3e,P19328,none,2026-01-06T04:12:19.733410,Retained,-0.069,2026-02-05T04:12:19.733410,2026-02-07T04:12:19.733418
ec52c7ad-cd9e-4f6b-ab2b-d4badde3480e,P19328,none,2025-12-01T04:12:19.733449,Retained,-0.416,2025-12-31T04:12:19.733449,2026-02-07T04:12:19.733456
931fc10c-bb3c-41cf-829c-a4620aff9293,P19329,none,2025-11-30T04:12:19.733499,Retained,-0.085,2025-12-30T04:12:19.733499,2026-02-07T04:12:19.733507
3c1831af-9394-418a-80cc-1af7ee9e73c5,P19330,email,2025-11-10T04:12:19.733550,Retained,-0.378,2025-12-10T04:12:19.733550,2026-02-07T04:12:19.733557
ed369cc8-fb93-4e9c-a345-b5b9efea49cf,P19330,email,2025-12-30T04:12:19.733588,Retained,-0.308,2026-01-29T04:12:19.733588,2026-02-07T04:12:19.733595
8b864e4e-825b-4ba3-8fb0-491e46a00b7f,P19330,none,2025-12-31T04:12:19.733626,Churned,0.187,2026-01-30T04:12:19.733626,2026-02-07T04:12:19.733633
8682b23f-7106-4417-8b3e-db937ae377b1,P19331,none,2025-12-10T04:12:19.733678,Retained,0.17,2026-01-09T04:12:19.733678,2026-02-07T04:12:19.733685
b1c76b84-ff54-4a81-8bf0-0ace3e7c6177,P19331,email,2025-12-13T04:12:19.733715,Retained,0.091,2026-01-12T04:12:19.733715,2026-02-07T04:12:19.733722
0e9ef7fd-28db-48da-af43-b536f6ac3382,P19332,email,2025-11-21T04:12:19.733768,Retained,-0.14,2025-12-21T04:12:19.733768,2026-02-07T04:12:19.733776
e35e83b2-a7b3-49bb-b35f-9650355a0163,P19332,email,2025-11-15T04:12:19.733807,Churned,0.11,2025-12-15T04:12:19.733807,2026-02-07T04:12:19.733815
6765206c-3e1f-46ad-86b1-18f63d8fab22,P19332,none,2025-11-30T04:12:19.733846,Retained,0.033,2025-12-30T04:12:19.733846,2026-02-07T04:12:19.733853
d1bcb916-3d0c-4da1-bf29-d30bec7cbe92,P19333,email,2025-11-27T04:12:19.733897,Retained,-0.083,2025-12-27T04:12:19.733897,2026-02-07T04:12:19.733904
e70006fe-b7e4-41fe-9487-079338a5497f,P19333,none,2025-12-08T04:12:19.733935,Retained,-0.176,2026-01-07T04:12:19.733935,2026-02-07T04:12:19.733943
2e652680-699f-4194-9976-1160ca4111e7,P19333,none,2025-12-25T04:12:19.733974,Retained,-0.077,2026-01-24T04:12:19.733974,2026-02-07T04:12:19.733981
424f716e-440c-491a-8166-6e682c366ffa,P19334,none,2025-11-12T04:12:19.734025,Retained,0.2,2025-12-12T04:12:19.734025,2026-02-07T04:12:19.734033
73d8a09d-4b7b-4a5a-b0d2-398307fca806,P19334,email,2025-12-13T04:12:19.734063,Retained,-0.206,2026-01-12T04:12:19.734063,2026-02-07T04:12:19.734070
8f48812e-4ba5-4eb8-87c8-c98a2e434e0b,P19334,email,2025-11-29T04:12:19.734106,Retained,-0.022,2025-12-29T04:12:19.734106,2026-02-07T04:12:19.734113
9755774d-4007-488f-b056-3abdb5dfd0de,P19335,none,2025-12-11T04:12:19.734158,Retained,0.012,2026-01-10T04:12:19.734158,2026-02-07T04:12:19.734165
6b12cda3-d139-4e80-b1d4-d2a86458b4f7,P19335,email,2025-12-17T04:12:19.734196,Churned,0.031,2026-01-16T04:12:19.734196,2026-02-07T04:12:19.734203
487cc314-fd19-41cd-8bf5-804c45dded7d,P19336,email,2025-12-28T04:12:19.734247,Retained,-0.202,2026-01-27T04:12:19.734247,2026-02-07T04:12:19.734254
225a12ee-aac7-4baa-9e24-d024b9cd73b8,P19336,none,2025-11-22T04:12:19.734284,Retained,-0.004,2025-12-22T04:12:19.734284,2026-02-07T04:12:19.734292
2bff4dff-0b13-4435-8fed-fd553006c98e,P19336,email,2025-11-12T04:12:19.734323,Retained,0.048,2025-12-12T04:12:19.734323,2026-02-07T04:12:19.734330
d9a9f33a-4c87-498e-b5bb-483328cf61b0,P19337,email,2025-11-24T04:12:19.734375,Retained,-0.087,2025-12-24T04:12:19.734375,2026-02-07T04:12:19.734382
14e853fd-8377-465e-8613-d5bc60076911,P19337,email,2025-11-18T04:12:19.734413,Retained,-0.199,2025-12-18T04:12:19.734413,2026-02-07T04:12:19.734420
3e765218-dae7-42df-9b62-6924cdbce7e7,P19337,email,2025-12-06T04:12:19.734450,Retained,-0.081,2026-01-05T04:12:19.734450,2026-02-07T04:12:19.734457
5b4b3984-688a-4e72-b32a-303e0d619759,P19338,none,2026-01-03T04:12:19.734502,Retained,-0.373,2026-02-02T04:12:19.734502,2026-02-07T04:12:19.734510
7934ffa9-eef6-44a8-b4a4-d3c7fcb3f77a,P19338,call,2025-12-07T04:12:19.734541,Retained,0.158,2026-01-06T04:12:19.734541,2026-02-07T04:12:19.734548
b42aa7fc-d311-43cb-bc51-50a015f20db7,P19338,none,2025-12-12T04:12:19.734580,Churned,0.189,2026-01-11T04:12:19.734580,2026-02-07T04:12:19.734587
57efeadb-4bbf-419d-ba49-323983a3a490,P19339,none,2025-12-12T04:12:19.734632,Retained,0.012,2026-01-11T04:12:19.734632,2026-02-07T04:12:19.734640
04003f35-3de7-4502-81b0-c1e0142aacc8,P19340,email,2025-11-11T04:12:19.734684,Retained,-0.049,2025-12-11T04:12:19.734684,2026-02-07T04:12:19.734691
2caa5854-e093-49cd-b0d7-97d896e672e6,P19341,email,2025-11-22T04:12:19.734739,Retained,-0.038,2025-12-22T04:12:19.734739,2026-02-07T04:12:19.734747
da8ea301-f5a9-4b9a-8281-42d723115b99,P19341,none,2025-11-29T04:12:19.734778,Retained,0.2,2025-12-29T04:12:19.734778,2026-02-07T04:12:19.734785
e4d759f3-adde-4a70-9cfc-480b8b0de85f,P19342,none,2026-01-02T04:12:19.734830,Retained,-0.097,2026-02-01T04:12:19.734830,2026-02-07T04:12:19.734837
9524ae91-24e1-40f7-8e9e-a212914e1724,P19343,email,2026-01-02T04:12:19.734881,Retained,0.114,2026-02-01T04:12:19.734881,2026-02-07T04:12:19.734889
ff17d2a1-a71b-4251-8eb4-d3053b19f94a,P19343,none,2025-11-18T04:12:19.734920,Retained,-0.083,2025-12-18T04:12:19.734920,2026-02-07T04:12:19.734927
7f5d1234-7288-462c-a855-40db4ba53cd8,P19343,none,2025-12-15T04:12:19.734960,Retained,-0.281,2026-01-14T04:12:19.734960,2026-02-07T04:12:19.734967
ef5efe74-83cf-49f8-a781-5324e78dbea4,P19344,email,2025-11-21T04:12:19.735011,Retained,-0.384,2025-12-21T04:12:19.735011,2026-02-07T04:12:19.735018
41520574-ee6a-492d-a6df-731b3d96efc8,P19344,email,2025-12-10T04:12:19.735049,Retained,0.011,2026-01-09T04:12:19.735049,2026-02-07T04:12:19.735056
00501f10-0a5a-4a52-8910-e2962f738387,P19344,none,2025-11-15T04:12:19.735086,Retained,0.044,2025-12-15T04:12:19.735086,2026-02-07T04:12:19.735093
4f4ed46b-eec8-4399-be11-588a721c4811,P19345,none,2025-11-23T04:12:19.735137,Retained,-0.076,2025-12-23T04:12:19.735137,2026-02-07T04:12:19.735144
ac636757-25e8-4930-8fd2-89f6b3059819,P19345,none,2025-11-22T04:12:19.735175,Retained,-0.196,2025-12-22T04:12:19.735175,2026-02-07T04:12:19.735182
66d7c8e0-35a3-46e9-9b4e-25eb4bb4eefd,P19346,email,2025-12-27T04:12:19.735226,Retained,0.053,2026-01-26T04:12:19.735226,2026-02-07T04:12:19.735234
04e60051-eea6-4018-bd9f-83babeed7e4a,P19346,email,2025-12-16T04:12:19.735264,Retained,-0.207,2026-01-15T04:12:19.735264,2026-02-07T04:12:19.735272
d93f4d6e-302e-49f0-a9a4-4a26b52e2a46,P19347,email,2026-01-06T04:12:19.735318,Retained,-0.145,2026-02-05T04:12:19.735318,2026-02-07T04:12:19.735325
c7c8030f-a60f-4791-966d-5cedc39835f7,P19347,email,2025-12-29T04:12:19.735356,Retained,-0.186,2026-01-28T04:12:19.735356,2026-02-07T04:12:19.735363
2743d348-6527-4697-8c27-f80360cb09d8,P19347,call,2025-12-14T04:12:19.735393,Retained,-0.22,2026-01-13T04:12:19.735393,2026-02-07T04:12:19.735400
79c1a508-58ed-4b21-a999-d8c0bbaa7c7e,P19348,email,2025-11-21T04:12:19.735444,Retained,-0.178,2025-12-21T04:12:19.735444,2026-02-07T04:12:19.735451
5131970b-5317-4a3e-9422-6512af8b9303,P19348,none,2025-11-22T04:12:19.735489,Retained,0.014,2025-12-22T04:12:19.735489,2026-02-07T04:12:19.735496
4ce531e9-96df-48fa-b0f5-e0fff76bc618,P19348,email,2025-12-22T04:12:19.735527,Retained,0.054,2026-01-21T04:12:19.735527,2026-02-07T04:12:19.735534
e5aad483-316d-4c58-bddf-bcd0663c27aa,P19349,email,2025-11-13T04:12:19.735578,Retained,0.091,2025-12-13T04:12:19.735578,2026-02-07T04:12:19.735585
c2e7f1cc-c99d-4339-a3fb-552cce57f164,P19349,email,2025-11-22T04:12:19.735618,Retained,-0.022,2025-12-22T04:12:19.735618,2026-02-07T04:12:19.735625
84640b11-8b2e-4d4e-b8fa-72b8c495a49f,P19350,none,2025-12-30T04:12:19.735669,Churned,0.009,2026-01-29T04:12:19.735669,2026-02-07T04:12:19.735676
0cf0d899-71ff-49a1-bc58-b9a492b22053,P19350,call,2025-12-26T04:12:19.735707,Retained,0.111,2026-01-25T04:12:19.735707,2026-02-07T04:12:19.735714
2a36aa62-33d7-4190-9270-c824351dcf5f,P19350,email,2025-12-25T04:12:19.735745,Retained,0.07,2026-01-24T04:12:19.735745,2026-02-07T04:12:19.735752
025e2c76-e6b2-4468-89ee-6cfc1406dcda,P19351,call,2025-12-25T04:12:19.735798,Retained,-0.14,2026-01-24T04:12:19.735798,2026-02-07T04:12:19.735805
61e3f173-107f-4a1e-b279-aad81bf97fea,P19351,email,2025-11-22T04:12:19.735836,Churned,0.09,2025-12-22T04:12:19.735836,2026-02-07T04:12:19.735843
f3833ff0-95ae-4fba-b089-87eb41db77bc,P19351,none,2025-11-16T04:12:19.735874,Churned,0.2,2025-12-16T04:12:19.735874,2026-02-07T04:12:19.735881
137f4a80-8de5-4363-b6f6-7fd0271b52b1,P19352,email,2025-11-26T04:12:19.735927,Retained,-0.112,2025-12-26T04:12:19.735927,2026-02-07T04:12:19.735934
0c5026fd-bbeb-45c0-a24a-74d99501a992,P19352,email,2025-11-12T04:12:19.735964,Retained,0.189,2025-12-12T04:12:19.735964,2026-02-07T04:12:19.735971
7bc0d6fe-6e11-40c3-9d4b-7cb75a727ff0,P19353,email,2026-01-03T04:12:19.736014,Retained,-0.158,2026-02-02T04:12:19.736014,2026-02-07T04:12:19.736022
f110c19b-c247-4489-9a4e-9916976f2a6d,P19353,call,2025-11-10T04:12:19.736052,Retained,-0.122,2025-12-10T04:12:19.736052,2026-02-07T04:12:19.736059
68b3dd8b-6eb4-434f-9642-91cb916f9857,P19353,none,2025-12-30T04:12:19.736089,Retained,-0.015,2026-01-29T04:12:19.736089,2026-02-07T04:12:19.736096
74f0ba44-e2d4-4a80-a26a-194f38aa4260,P19354,call,2025-11-19T04:12:19.736140,Retained,-0.111,2025-12-19T04:12:19.736140,2026-02-07T04:12:19.736147
f755f667-b0b3-4d90-8ba6-3e8f4bb18e90,P19355,email,2025-12-31T04:12:19.736191,Retained,0.098,2026-01-30T04:12:19.736191,2026-02-07T04:12:19.736198
caef8c4f-d8e1-4298-8f38-48d3778d9b98,P19355,email,2025-11-25T04:12:19.736228,Retained,-0.07,2025-12-25T04:12:19.736228,2026-02-07T04:12:19.736235
8217835f-4a07-45fa-ad17-ea00653c09cf,P19355,email,2026-01-02T04:12:19.736266,Retained,0.018,2026-02-01T04:12:19.736266,2026-02-07T04:12:19.736273
562e516e-f577-4c5f-a990-ee033eb44a8c,P19356,email,2025-12-13T04:12:19.736317,Retained,-0.072,2026-01-12T04:12:19.736317,2026-02-07T04:12:19.736324
585c3d43-aee6-4e17-b705-062ec540f1e2,P19356,none,2025-12-26T04:12:19.736355,Retained,-0.205,2026-01-25T04:12:19.736355,2026-02-07T04:12:19.736362
534cbd05-ae20-4fe5-bb6d-c906d9f499f1,P19356,email,2025-12-01T04:12:19.736392,Retained,-0.391,2025-12-31T04:12:19.736392,2026-02-07T04:12:19.736399
93ae4b23-ac09-41e8-abbd-486744d738ba,P19357,email,2025-12-11T04:12:19.736443,Retained,-0.054,2026-01-10T04:12:19.736443,2026-02-07T04:12:19.736450
2e1ffcc9-e4be-4007-8a46-79edc9e477ae,P19357,email,2025-12-07T04:12:19.736480,Retained,-0.152,2026-01-06T04:12:19.736480,2026-02-07T04:12:19.736487
78fb1c06-c468-40f1-9017-f8c45c870805,P19358,call,2025-11-11T04:12:19.736532,Retained,0.106,2025-12-11T04:12:19.736532,2026-02-07T04:12:19.736539
574d7b4b-ec51-4c5f-9f4c-0047afc9b04b,P19358,none,2025-12-30T04:12:19.736569,Retained,0.192,2026-01-29T04:12:19.736569,2026-02-07T04:12:19.736576
84f8defc-e705-4700-a2b0-273cef968825,P19359,none,2025-12-22T04:12:19.736621,Retained,-0.093,2026-01-21T04:12:19.736621,2026-02-07T04:12:19.736628
a7f9b7fe-00fe-4ae7-bd25-bb2b30b896f3,P19360,email,2025-12-11T04:12:19.736673,Retained,-0.129,2026-01-10T04:12:19.736673,2026-02-07T04:12:19.736680
a0bd0b33-2404-4bed-9019-057188562e4b,P19360,email,2025-12-01T04:12:19.736711,Retained,-0.121,2025-12-31T04:12:19.736711,2026-02-07T04:12:19.736718
cf34f133-602f-4986-b4fb-dce36a1be741,P19360,none,2025-12-23T04:12:19.736749,Retained,-0.318,2026-01-22T04:12:19.736749,2026-02-07T04:12:19.736757
